"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","SELFEMP","WOMEN","PC_EMP","A","2010",8.97827,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2011",8.797274,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2012",8.871754,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2013",8.8044,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2014",9.333753,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2015",9.456473,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2016",9.379231,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2017",9.042821,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2018",9.236209,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2019",9.665442,
"FIN","SELFEMP","WOMEN","PC_EMP","A","2020",9.252852,"B"
"FRA","SELFEMP","MEN","PC_EMP","A","2003",14.28947,
"FRA","SELFEMP","MEN","PC_EMP","A","2004",13.65861,"B"
"FRA","SELFEMP","MEN","PC_EMP","A","2005",13.88573,
"FRA","SELFEMP","MEN","PC_EMP","A","2006",14.51202,
"FRA","SELFEMP","MEN","PC_EMP","A","2007",14.18784,
"FRA","SELFEMP","MEN","PC_EMP","A","2009",14.23624,
"FRA","SELFEMP","MEN","PC_EMP","A","2010",15.01227,
"FRA","SELFEMP","MEN","PC_EMP","A","2011",15.1197,
"FRA","SELFEMP","MEN","PC_EMP","A","2012",14.89342,
"FRA","SELFEMP","MEN","PC_EMP","A","2013",14.53729,"B"
"FRA","SELFEMP","MEN","PC_EMP","A","2014",14.81659,
"FRA","SELFEMP","MEN","PC_EMP","A","2016",14.94217,
"FRA","SELFEMP","MEN","PC_EMP","A","2017",14.48486,"E"
"FRA","SELFEMP","TOT","PC_EMP","A","2003",11.41063,
"FRA","SELFEMP","TOT","PC_EMP","A","2004",10.83319,"B"
"FRA","SELFEMP","TOT","PC_EMP","A","2005",10.88149,
"FRA","SELFEMP","TOT","PC_EMP","A","2006",11.36335,
"FRA","SELFEMP","TOT","PC_EMP","A","2007",10.98404,
"FRA","SELFEMP","TOT","PC_EMP","A","2008",10.56143,
"FRA","SELFEMP","TOT","PC_EMP","A","2009",10.94749,
"FRA","SELFEMP","TOT","PC_EMP","A","2010",11.49222,
"FRA","SELFEMP","TOT","PC_EMP","A","2011",11.62883,
"FRA","SELFEMP","TOT","PC_EMP","A","2012",11.44425,
"FRA","SELFEMP","TOT","PC_EMP","A","2013",11.27241,"B"
"FRA","SELFEMP","TOT","PC_EMP","A","2014",11.61008,
"FRA","SELFEMP","TOT","PC_EMP","A","2015",11.53514,
"FRA","SELFEMP","TOT","PC_EMP","A","2016",11.7762,
"FRA","SELFEMP","TOT","PC_EMP","A","2017",11.62045,
"FRA","SELFEMP","TOT","PC_EMP","A","2018",11.66428,
"FRA","SELFEMP","TOT","PC_EMP","A","2019",12.15061,
"FRA","SELFEMP","TOT","PC_EMP","A","2020",12.40391,"B"
"FRA","SELFEMP","WOMEN","PC_EMP","A","2003",8.046247,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2004",7.554683,"B"
"FRA","SELFEMP","WOMEN","PC_EMP","A","2005",7.428658,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2006",7.774528,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2007",7.38031,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2008",7.34624,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2009",7.309219,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2010",7.594299,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2011",7.766615,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2012",7.655383,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2013",7.721143,"B"
"FRA","SELFEMP","WOMEN","PC_EMP","A","2014",8.165737,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2015",8.166373,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2016",8.392033,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2017",8.543659,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2018",8.365431,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2019",8.765289,
"FRA","SELFEMP","WOMEN","PC_EMP","A","2020",9.324007,"B"
"DEU","SELFEMP","MEN","PC_EMP","A","1962",13.58914,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1963",13.14631,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1964",12.82632,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1965",12.46227,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1966",12.33315,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1967",12.50912,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1968",12.14281,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1969",11.58786,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1980",9.201101,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1981",9.285862,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1982",9.435093,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1983",9.550817,"E"
"DEU","SELFEMP","MEN","PC_EMP","A","1991",11.1339,
"DEU","SELFEMP","MEN","PC_EMP","A","1992",11.49998,
"DEU","SELFEMP","MEN","PC_EMP","A","1993",11.93815,
"DEU","SELFEMP","MEN","PC_EMP","A","1994",12.26315,
"DEU","SELFEMP","MEN","PC_EMP","A","1995",12.46173,
"DEU","SELFEMP","MEN","PC_EMP","A","1996",12.71777,
"DEU","SELFEMP","MEN","PC_EMP","A","1997",13.00169,
"DEU","SELFEMP","MEN","PC_EMP","A","1998",13.1468,"B"
"DEU","SELFEMP","MEN","PC_EMP","A","1999",13.23319,
"DEU","SELFEMP","MEN","PC_EMP","A","2000",13.35737,
"DEU","SELFEMP","MEN","PC_EMP","A","2001",13.37953,
"DEU","SELFEMP","MEN","PC_EMP","A","2002",13.62745,
"DEU","SELFEMP","MEN","PC_EMP","A","2003",13.92326,
"DEU","SELFEMP","MEN","PC_EMP","A","2004",14.86263,"B"
"DEU","SELFEMP","MEN","PC_EMP","A","2005",14.78035,
"DEU","SELFEMP","MEN","PC_EMP","A","2006",14.53417,
"DEU","SELFEMP","MEN","PC_EMP","A","2007",14.28153,
"DEU","SELFEMP","MEN","PC_EMP","A","2008",13.99128,
"DEU","SELFEMP","MEN","PC_EMP","A","2009",14.25665,"B"
"DEU","SELFEMP","MEN","PC_EMP","A","2010",14.26931,"B"
"DEU","SELFEMP","MEN","PC_EMP","A","2011",14.40127,
"DEU","SELFEMP","MEN","PC_EMP","A","2012",14.34564,
"DEU","SELFEMP","MEN","PC_EMP","A","2013",13.87754,
"DEU","SELFEMP","MEN","PC_EMP","A","2014",13.54149,
"DEU","SELFEMP","MEN","PC_EMP","A","2015",13.37521,
"DEU","SELFEMP","MEN","PC_EMP","A","2016",12.83731,
"DEU","SELFEMP","MEN","PC_EMP","A","2017",12.50516,
"DEU","SELFEMP","MEN","PC_EMP","A","2018",12.17333,
"DEU","SELFEMP","MEN","PC_EMP","A","2019",11.90776,"B"
"DEU","SELFEMP","TOT","PC_EMP","A","1962",16.63364,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1963",16.10217,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1964",15.48709,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1965",15.00569,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1966",14.78874,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1967",14.86254,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1968",14.50891,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1969",13.75464,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1980",9.483354,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1981",9.45056,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1982",9.484139,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1983",9.520753,"E"
"DEU","SELFEMP","TOT","PC_EMP","A","1991",9.793672,
"DEU","SELFEMP","TOT","PC_EMP","A","1992",10.05228,
"DEU","SELFEMP","TOT","PC_EMP","A","1993",10.36998,
"DEU","SELFEMP","TOT","PC_EMP","A","1994",10.6136,
"DEU","SELFEMP","TOT","PC_EMP","A","1995",10.7071,
"DEU","SELFEMP","TOT","PC_EMP","A","1996",10.75575,
"DEU","SELFEMP","TOT","PC_EMP","A","1997",10.88487,
"DEU","SELFEMP","TOT","PC_EMP","A","1998",10.98686,"B"
"DEU","SELFEMP","TOT","PC_EMP","A","1999",10.83724,
"DEU","SELFEMP","TOT","PC_EMP","A","2000",10.95611,
"DEU","SELFEMP","TOT","PC_EMP","A","2001",11.14835,
"DEU","SELFEMP","TOT","PC_EMP","A","2002",11.1643,
"DEU","SELFEMP","TOT","PC_EMP","A","2003",11.39746,
"DEU","SELFEMP","TOT","PC_EMP","A","2004",12.03601,"B"
"DEU","SELFEMP","TOT","PC_EMP","A","2005",12.36375,
"DEU","SELFEMP","TOT","PC_EMP","A","2006",12.13834,
"DEU","SELFEMP","TOT","PC_EMP","A","2007",11.99177,
"DEU","SELFEMP","TOT","PC_EMP","A","2008",11.65354,
"DEU","SELFEMP","TOT","PC_EMP","A","2009",11.59038,"B"
"DEU","SELFEMP","TOT","PC_EMP","A","2010",11.57026,"B"
"DEU","SELFEMP","TOT","PC_EMP","A","2011",11.6641,
"DEU","SELFEMP","TOT","PC_EMP","A","2012",11.57237,
"DEU","SELFEMP","TOT","PC_EMP","A","2013",11.19563,
"DEU","SELFEMP","TOT","PC_EMP","A","2014",10.95442,
"DEU","SELFEMP","TOT","PC_EMP","A","2015",10.75121,
"DEU","SELFEMP","TOT","PC_EMP","A","2016",10.42218,
"DEU","SELFEMP","TOT","PC_EMP","A","2017",10.19804,
"DEU","SELFEMP","TOT","PC_EMP","A","2018",9.899124,
"DEU","SELFEMP","TOT","PC_EMP","A","2019",9.616726,"B"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1962",21.736,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1963",21.05306,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1964",19.97701,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1965",19.31645,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1966",18.99616,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1967",18.89456,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1968",18.55093,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1969",17.47437,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1980",9.940641,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1981",9.715106,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1982",9.562155,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1983",9.473134,"E"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1991",7.953924,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1992",8.057375,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1993",8.21244,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1994",8.348819,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1995",8.332786,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1996",8.148729,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1997",8.087478,
"DEU","SELFEMP","WOMEN","PC_EMP","A","1998",8.153846,"B"
"DEU","SELFEMP","WOMEN","PC_EMP","A","1999",7.76957,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2000",7.910205,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2001",8.34998,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2002",8.144601,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2003",8.340159,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2004",8.669071,"B"
"DEU","SELFEMP","WOMEN","PC_EMP","A","2005",9.421624,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2006",9.244658,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2007",9.237367,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2008",8.845049,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2009",8.44677,"B"
"DEU","SELFEMP","WOMEN","PC_EMP","A","2010",8.432817,"B"
"DEU","SELFEMP","WOMEN","PC_EMP","A","2011",8.498436,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2012",8.353088,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2013",8.111988,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2014",7.986692,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2015",7.749542,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2016",7.647329,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2017",7.543598,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2018",7.290121,
"DEU","SELFEMP","WOMEN","PC_EMP","A","2019",6.996324,"B"
"GRC","SELFEMP","MEN","PC_EMP","A","1961",64.33536,
"GRC","SELFEMP","MEN","PC_EMP","A","1981",49.91481,
"GRC","SELFEMP","MEN","PC_EMP","A","1982",49.74931,
"GRC","SELFEMP","MEN","PC_EMP","A","1983",49.77029,
"GRC","SELFEMP","MEN","PC_EMP","A","1984",48.93835,
"GRC","SELFEMP","MEN","PC_EMP","A","1985",48.92746,
"GRC","SELFEMP","MEN","PC_EMP","A","1986",49.10102,
"GRC","SELFEMP","MEN","PC_EMP","A","1987",48.44143,
"GRC","SELFEMP","MEN","PC_EMP","A","1988",48.63076,
"GRC","SELFEMP","MEN","PC_EMP","A","1989",47.84304,
"GRC","SELFEMP","MEN","PC_EMP","A","1990",47.43192,
"GRC","SELFEMP","MEN","PC_EMP","A","1991",47.6024,
"GRC","SELFEMP","MEN","PC_EMP","A","1992",48.19431,
"GRC","SELFEMP","MEN","PC_EMP","A","1993",47.69826,
"GRC","SELFEMP","MEN","PC_EMP","A","1994",47.58089,
"GRC","SELFEMP","MEN","PC_EMP","A","1995",47.4226,
"GRC","SELFEMP","MEN","PC_EMP","A","1996",46.8681,
"GRC","SELFEMP","MEN","PC_EMP","A","1997",46.84805,"B"
"GRC","SELFEMP","MEN","PC_EMP","A","1998",45.15448,
"GRC","SELFEMP","MEN","PC_EMP","A","1999",44.21063,
"GRC","SELFEMP","MEN","PC_EMP","A","2000",43.60165,"B"
"GRC","SELFEMP","MEN","PC_EMP","A","2001",41.83422,
"GRC","SELFEMP","MEN","PC_EMP","A","2002",41.1681,
"GRC","SELFEMP","MEN","PC_EMP","A","2003",40.93904,"B"
"GRC","SELFEMP","MEN","PC_EMP","A","2004",39.2048,"B"
"GRC","SELFEMP","MEN","PC_EMP","A","2005",38.65008,
"GRC","SELFEMP","MEN","PC_EMP","A","2006",38.8642,
"GRC","SELFEMP","MEN","PC_EMP","A","2007",38.3502,
"GRC","SELFEMP","MEN","PC_EMP","A","2008",37.8381,"B"
"GRC","SELFEMP","MEN","PC_EMP","A","2009",38.45829,
"GRC","SELFEMP","MEN","PC_EMP","A","2010",38.7464,
"GRC","SELFEMP","MEN","PC_EMP","A","2011",39.54084,
"GRC","SELFEMP","MEN","PC_EMP","A","2012",40.33275,
"GRC","SELFEMP","MEN","PC_EMP","A","2013",40.55271,
"GRC","SELFEMP","MEN","PC_EMP","A","2014",39.95525,
"GRC","SELFEMP","MEN","PC_EMP","A","2015",38.86119,
"GRC","SELFEMP","MEN","PC_EMP","A","2016",37.4388,
"GRC","SELFEMP","MEN","PC_EMP","A","2017",37.56434,
"GRC","SELFEMP","MEN","PC_EMP","A","2018",37.08267,
"GRC","SELFEMP","MEN","PC_EMP","A","2019",35.76385,
"GRC","SELFEMP","MEN","PC_EMP","A","2020",35.78616,"B"
"GRC","SELFEMP","TOT","PC_EMP","A","1961",68.15643,
"GRC","SELFEMP","TOT","PC_EMP","A","1981",51.86495,
"GRC","SELFEMP","TOT","PC_EMP","A","1982",50.89301,
"GRC","SELFEMP","TOT","PC_EMP","A","1983",51.58069,
"GRC","SELFEMP","TOT","PC_EMP","A","1984",50.88509,
"GRC","SELFEMP","TOT","PC_EMP","A","1985",50.63797,
"GRC","SELFEMP","TOT","PC_EMP","A","1986",50.70119,
"GRC","SELFEMP","TOT","PC_EMP","A","1987",50.10712,
"GRC","SELFEMP","TOT","PC_EMP","A","1988",49.54158,
"GRC","SELFEMP","TOT","PC_EMP","A","1989",48.54863,
"GRC","SELFEMP","TOT","PC_EMP","A","1990",47.63666,
"GRC","SELFEMP","TOT","PC_EMP","A","1991",46.83133,
"GRC","SELFEMP","TOT","PC_EMP","A","1992",47.39342,
"GRC","SELFEMP","TOT","PC_EMP","A","1993",46.71848,
"GRC","SELFEMP","TOT","PC_EMP","A","1994",46.73507,
"GRC","SELFEMP","TOT","PC_EMP","A","1995",46.11219,
"GRC","SELFEMP","TOT","PC_EMP","A","1996",45.71836,
"GRC","SELFEMP","TOT","PC_EMP","A","1997",45.20663,"B"
"GRC","SELFEMP","TOT","PC_EMP","A","1998",43.7038,
"GRC","SELFEMP","TOT","PC_EMP","A","1999",42.64753,
"GRC","SELFEMP","TOT","PC_EMP","A","2000",41.8151,"B"
"GRC","SELFEMP","TOT","PC_EMP","A","2001",39.55511,
"GRC","SELFEMP","TOT","PC_EMP","A","2002",39.02902,
"GRC","SELFEMP","TOT","PC_EMP","A","2003",38.82913,"B"
"GRC","SELFEMP","TOT","PC_EMP","A","2004",36.34008,"B"
"GRC","SELFEMP","TOT","PC_EMP","A","2005",36.00259,
"GRC","SELFEMP","TOT","PC_EMP","A","2006",36.03845,
"GRC","SELFEMP","TOT","PC_EMP","A","2007",35.33871,
"GRC","SELFEMP","TOT","PC_EMP","A","2008",35.01396,"B"
"GRC","SELFEMP","TOT","PC_EMP","A","2009",35.27365,
"GRC","SELFEMP","TOT","PC_EMP","A","2010",35.60286,
"GRC","SELFEMP","TOT","PC_EMP","A","2011",36.2064,
"GRC","SELFEMP","TOT","PC_EMP","A","2012",36.64301,
"GRC","SELFEMP","TOT","PC_EMP","A","2013",36.99031,
"GRC","SELFEMP","TOT","PC_EMP","A","2014",35.96677,
"GRC","SELFEMP","TOT","PC_EMP","A","2015",34.95676,
"GRC","SELFEMP","TOT","PC_EMP","A","2016",34.091,
"GRC","SELFEMP","TOT","PC_EMP","A","2017",34.0697,
"GRC","SELFEMP","TOT","PC_EMP","A","2018",33.48333,
"GRC","SELFEMP","TOT","PC_EMP","A","2019",31.89637,
"GRC","SELFEMP","TOT","PC_EMP","A","2020",31.85692,"B"
"GRC","SELFEMP","WOMEN","PC_EMP","A","1961",76.16015,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1981",56.1408,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1982",53.47424,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1983",55.3249,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1984",54.81651,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1985",53.96937,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1986",53.80754,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1987",53.28701,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1988",51.2372,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1989",49.85696,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1990",48.01314,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1991",45.31809,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1992",45.8919,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1993",44.89552,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1994",45.18516,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1995",43.77185,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1996",43.69336,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1997",42.37744,"B"
"GRC","SELFEMP","WOMEN","PC_EMP","A","1998",41.16681,
"GRC","SELFEMP","WOMEN","PC_EMP","A","1999",39.96328,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2000",38.77982,"B"
"GRC","SELFEMP","WOMEN","PC_EMP","A","2001",35.66391,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2002",35.44877,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2003",35.34931,"B"
"GRC","SELFEMP","WOMEN","PC_EMP","A","2004",31.71484,"B"
"GRC","SELFEMP","WOMEN","PC_EMP","A","2005",31.76509,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2006",31.61674,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2007",30.66031,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2008",30.70037,"B"
"GRC","SELFEMP","WOMEN","PC_EMP","A","2009",30.54563,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2010",31.03665,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2011",31.42089,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2012",31.4027,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2013",31.90828,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2014",30.42663,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2015",29.61311,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2016",29.47224,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2017",29.22372,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2018",28.41484,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2019",26.56716,
"GRC","SELFEMP","WOMEN","PC_EMP","A","2020",26.51613,"B"
"HUN","SELFEMP","MEN","PC_EMP","A","1992",23.92411,
"HUN","SELFEMP","MEN","PC_EMP","A","1993",21.93069,"B"
"HUN","SELFEMP","MEN","PC_EMP","A","1994",21.8638,
"HUN","SELFEMP","MEN","PC_EMP","A","1995",22.14249,
"HUN","SELFEMP","MEN","PC_EMP","A","1996",22.55254,
"HUN","SELFEMP","MEN","PC_EMP","A","1997",21.47208,
"HUN","SELFEMP","MEN","PC_EMP","A","1998",19.89924,"B"
"HUN","SELFEMP","MEN","PC_EMP","A","1999",19.22421,
"HUN","SELFEMP","MEN","PC_EMP","A","2000",18.72027,"B"
"HUN","SELFEMP","MEN","PC_EMP","A","2001",17.77257,
"HUN","SELFEMP","MEN","PC_EMP","A","2002",16.98303,
"HUN","SELFEMP","MEN","PC_EMP","A","2003",16.85183,
"HUN","SELFEMP","MEN","PC_EMP","A","2004",17.5849,"B"
"HUN","SELFEMP","MEN","PC_EMP","A","2005",16.97581,
"HUN","SELFEMP","MEN","PC_EMP","A","2006",15.74961,
"HUN","SELFEMP","MEN","PC_EMP","A","2007",15.16948,
"HUN","SELFEMP","MEN","PC_EMP","A","2008",15.27255,
"HUN","SELFEMP","MEN","PC_EMP","A","2009",15.54653,
"HUN","SELFEMP","MEN","PC_EMP","A","2010",15.26687,
"HUN","SELFEMP","MEN","PC_EMP","A","2011",15.24264,
"HUN","SELFEMP","MEN","PC_EMP","A","2012",14.35195,
"HUN","SELFEMP","MEN","PC_EMP","A","2013",13.86723,
"HUN","SELFEMP","MEN","PC_EMP","A","2014",13.61067,
"HUN","SELFEMP","MEN","PC_EMP","A","2015",13.25721,
"HUN","SELFEMP","MEN","PC_EMP","A","2016",12.89855,
"HUN","SELFEMP","MEN","PC_EMP","A","2017",12.05866,
"HUN","SELFEMP","MEN","PC_EMP","A","2018",12.30263,
"HUN","SELFEMP","MEN","PC_EMP","A","2019",12.87366,
"HUN","SELFEMP","MEN","PC_EMP","A","2020",14.12942,"B"
"HUN","SELFEMP","TOT","PC_EMP","A","1992",20.41729,
"HUN","SELFEMP","TOT","PC_EMP","A","1993",18.11671,"B"
"HUN","SELFEMP","TOT","PC_EMP","A","1994",17.75521,
"HUN","SELFEMP","TOT","PC_EMP","A","1995",17.98601,
"HUN","SELFEMP","TOT","PC_EMP","A","1996",18.10514,
"HUN","SELFEMP","TOT","PC_EMP","A","1997",17.40959,
"HUN","SELFEMP","TOT","PC_EMP","A","1998",16.14411,"B"
"HUN","SELFEMP","TOT","PC_EMP","A","1999",15.5665,
"HUN","SELFEMP","TOT","PC_EMP","A","2000",14.98198,"B"
"HUN","SELFEMP","TOT","PC_EMP","A","2001",14.33843,
"HUN","SELFEMP","TOT","PC_EMP","A","2002",13.78128,
"HUN","SELFEMP","TOT","PC_EMP","A","2003",13.32645,
"HUN","SELFEMP","TOT","PC_EMP","A","2004",14.16732,"B"
"HUN","SELFEMP","TOT","PC_EMP","A","2005",13.69354,
"HUN","SELFEMP","TOT","PC_EMP","A","2006",12.71455,
"HUN","SELFEMP","TOT","PC_EMP","A","2007",12.46484,
"HUN","SELFEMP","TOT","PC_EMP","A","2008",12.21051,
"HUN","SELFEMP","TOT","PC_EMP","A","2009",12.61899,
"HUN","SELFEMP","TOT","PC_EMP","A","2010",12.3158,
"HUN","SELFEMP","TOT","PC_EMP","A","2011",12.14469,
"HUN","SELFEMP","TOT","PC_EMP","A","2012",11.73443,
"HUN","SELFEMP","TOT","PC_EMP","A","2013",11.27616,
"HUN","SELFEMP","TOT","PC_EMP","A","2014",10.94414,
"HUN","SELFEMP","TOT","PC_EMP","A","2015",10.84729,
"HUN","SELFEMP","TOT","PC_EMP","A","2016",10.73788,
"HUN","SELFEMP","TOT","PC_EMP","A","2017",10.33553,
"HUN","SELFEMP","TOT","PC_EMP","A","2018",10.41621,
"HUN","SELFEMP","TOT","PC_EMP","A","2019",10.82854,
"HUN","SELFEMP","TOT","PC_EMP","A","2020",12.04531,"B"
"HUN","SELFEMP","WOMEN","PC_EMP","A","1992",16.35389,
"HUN","SELFEMP","WOMEN","PC_EMP","A","1993",13.71429,"B"
"HUN","SELFEMP","WOMEN","PC_EMP","A","1994",13.01005,
"HUN","SELFEMP","WOMEN","PC_EMP","A","1995",12.99261,
"HUN","SELFEMP","WOMEN","PC_EMP","A","1996",12.70237,
"HUN","SELFEMP","WOMEN","PC_EMP","A","1997",12.39825,
"HUN","SELFEMP","WOMEN","PC_EMP","A","1998",11.62932,"B"
"HUN","SELFEMP","WOMEN","PC_EMP","A","1999",11.10802,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2000",10.42725,"B"
"HUN","SELFEMP","WOMEN","PC_EMP","A","2001",10.20303,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2002",9.937146,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2003",9.149772,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2004",10.10768,"B"
"HUN","SELFEMP","WOMEN","PC_EMP","A","2005",9.8034,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2006",9.089385,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2007",9.220398,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2008",8.557018,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2009",9.176003,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2010",8.937552,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2011",8.542866,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2012",8.715822,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2013",8.227945,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2014",7.793658,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2015",7.990296,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2016",8.173192,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2017",8.256927,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2018",8.136762,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2019",8.329848,
"HUN","SELFEMP","WOMEN","PC_EMP","A","2020",9.478738,"B"
